Investigation.Type,Country,Aircraft.Category,Make,Model,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Event.Year
Accident,United States,Airplane,EICHHORN GARY L,SKYRAIDER I,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,340,Reciprocating,Personal,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,GRUMMAN,AA5,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,BARNES THOMAS A,VANS,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,MOONEY,M20C,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,BEECH,58,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,210L,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,AERONCA,7AC,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA 46,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,4.0,2016
Accident,United States,Airplane,NICHOLSON DAVID F,RV 9,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,152,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,NORTH AMERICAN,AT 6A,Reciprocating,Personal,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR22,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,"HALL, WENDALL W",HARMON ROCKET II,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,AMERICAN LEGEND AIRCRAFT CO,AL3,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,J5A,Reciprocating,Other Work Use,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172N,Reciprocating,Instructional,1.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,CESSNA,180A,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA24,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,PIPER,PA24,Reciprocating,Instructional,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,GRUMMAN AMERICAN AVN. CORP.,AA 1B,Reciprocating,Personal,0.0,0.0,2.0,0.0,2016
Accident,United States,Airplane,PPHU EKOLOT,KR-030 TOPAZ,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,172L,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,ROCKWELL INTERNATIONAL,114,Reciprocating,Instructional,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,MATTHEWS H THOMAS,JODEL   F11 A,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,PIPER,PA 23-250,Reciprocating,Personal,0.0,1.0,0.0,3.0,2016
Accident,Guatemala,Airplane,CESSNA SKYHAWK II,172N,Reciprocating,Unknown,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA28,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,MATHIEU,CASSUTT,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,SEWELL WILLIAM K,ZODIAC 601,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,Canada,Airplane,MITSUBISHI,MU 2B,Turbo Prop,Personal,7.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,WACO,CTO,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,AIR TRACTOR,AT-402,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,BEECH,F35,Reciprocating,Personal,0.0,1.0,0.0,2.0,2016
Accident,United States,Airplane,BEECH,C23,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,180D,Reciprocating,Personal,0.0,0.0,1.0,1.0,2016
Accident,United States,Airplane,GILL CRAIG,LANCAIR IV P PROPJET,Turbo Prop,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,NOKES MATTHEW,LANCAIR IV P,Reciprocating,Personal,0.0,0.0,2.0,0.0,2016
Accident,United States,Airplane,CESSNA,175B,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,NORTH AMERICAN,AT6,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,BUTTERHOF ANTHONY J,GINNY B,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CHAMPION,7ECA,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,LAMB-ROBIN,BOWERS FLY BABY,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BOEING,A75N1(PT17),Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,BEECH,A23,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,FLIGHT DESIGN,CTSW,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA 22-160,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,Colombia,Airplane,DOUGLAS,DC3,Reciprocating,Unknown,0.0,3.0,0.0,0.0,2016
Accident,United States,Airplane,GRANGER MICHAEL D,SONEX,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,BELLANCA,7GCBC,Reciprocating,Instructional,1.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,206,Reciprocating,Unknown,3.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,TL ULTRALIGHT SRO,TL-3000 SIRIUS,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,MOONEY,M20K,Reciprocating,Personal,1.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,ROCKWELL,690B,Turbo Prop,Instructional,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA22,Reciprocating,Aerial Observation,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,DEHAVILLAND,DHC 6 TWIN OTTER,Turbo Prop,Skydiving,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,A185,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,PIPER,PA 28-140,Reciprocating,Personal,0.0,0.0,2.0,0.0,2016
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR20,Reciprocating,Personal,0.0,0.0,0.0,4.0,2016
Accident,United States,Airplane,MONOCOUPE,110,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA AIRCRAFT CO,E162,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,421C,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,BOEING,737 76Q,Turbo Fan,Unknown,0.0,0.0,0.0,121.0,2016
Accident,United States,Airplane,CESSNA,175,Reciprocating,Instructional,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CZECH SPORT AIRCRAFT AS,PIPER SPORT,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,182,Reciprocating,Aerial Observation,0.0,1.0,0.0,0.0,2016
Accident,UN,Airplane,CESSNA,U206,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,COSTRUZIONI AERONAUTICHE TECNA,P2008,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,2.0,0.0,2016
Accident,Mexico,Airplane,EXTRA FLUGZEUGBAU GMBH,EA 300/L,Reciprocating,Air Race show,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,2.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,AIR TRACTOR INC,AT 502,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA28,Reciprocating,Instructional,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,GARY A JAMIESON,JA30 SUPERSTOL,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,SILVAIRE,LUSCOMBE 8A,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,VANS,RV12,Reciprocating,Personal,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CHAMPION,7ECA,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,182A,Reciprocating,Instructional,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA 18,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,BEECH,65 A90 1,Turbo Prop,Public Aircraft - Local,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Other Work Use,4.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,MOONEY AIRCRAFT CORP.,M20K,Reciprocating,Personal,1.0,0.0,2.0,0.0,2016
Accident,United States,Airplane,CESSNA,150J,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA AIRCRAFT,162,Reciprocating,Instructional,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,MOONEY,M20C,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CIRRUS,SR22,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,BELLANCA,7ECA,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,JIM RIGGS,AK RIDGE RUNNER,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CHAMPION,7AC,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,LOGAN JERRY L,GN 1 AIRCAMPER,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,RYSKAMP BRUCE A,ACRODUSTER,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,150,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PROBST,ZENAIR 601XL,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,182L,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA18S,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,MAULE,M 7-235B,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,PIPER,PA32,Reciprocating,Personal,1.0,0.0,2.0,0.0,2016
Accident,United States,Airplane,BEECH,76,Reciprocating,Instructional,0.0,0.0,3.0,0.0,2016
Accident,United States,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,LUSCOMBE,8,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,421,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,Spain,Airplane,SWEARINGEN,SA 226T,Turbo Prop,Unknown,0.0,0.0,0.0,5.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BOEING,A75N1 (PT17),Reciprocating,Skydiving,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,CESSNA,U206,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BOMBARDIER INC,CL 600 2B19,Turbo Fan,Unknown,0.0,0.0,0.0,30.0,2016
Accident,United States,Airplane,EXTRA FLUGZEUGPRODUKTIONS-UND,EA 300/L,Reciprocating,Instructional,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,UNIVERSAL STINSON,108,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CHAMPION,7BCM,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,152,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,AMERICAN CHAMPION AIRCRAFT,7AC,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,140,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,MAHER DANIEL J,VELOCITY,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA 31P,Reciprocating,Business,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,MOONEY,M20,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,AVIAT AIRCRAFT INC,A-1C-180,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,150F,Reciprocating,Personal,0.0,0.0,1.0,1.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BEECH,V35,Reciprocating,Personal,3.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,ROCKWELL INTERNATIONAL,112TC,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,310F,Reciprocating,Instructional,1.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,PIPER,PA32RT,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA 18-150,Reciprocating,Personal,0.0,1.0,0.0,1.0,2016
Accident,United States,Airplane,ANTONOV,AN2,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,STINSON,108,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,T206,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BEECH,G35,Reciprocating,Instructional,1.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,TAYLORCRAFT,BC12 D,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,BEECH,C23,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,WACO CLASSIC AIRCRAFT,YMF,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,TR182,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA28,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,AIR TRACTOR INC,AT 502,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,AMERICAN CHAMPION AIRCRAFT,8GCBC,Reciprocating,Personal,0.0,1.0,0.0,1.0,2016
Accident,United States,Airplane,BEECH,B24R,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,MOONEY AIRCRAFT CORP.,M20K,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,BEECH,B100,Turbo Prop,Instructional,0.0,0.0,0.0,4.0,2016
Accident,United States,Airplane,GRENIER RAYMOND,VANS AIRCRAFT,Reciprocating,Personal,0.0,1.0,0.0,1.0,2016
Accident,United States,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA 12,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,BOEING,B75N1,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,208B,Turbo Prop,Skydiving,0.0,1.0,0.0,17.0,2016
Accident,United States,Airplane,PIPER,PA 28R,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA28,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,SEGUIN,Quickie,Turbo Jet,Flight Test,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172RG,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,PIPER,PA 22,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,JEWETT BRANDON,RV 6,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,WACO,YKS 7,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA-28,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,MOONEY,M20,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,GREG CONNELL,PITTS S-2SW,Reciprocating,Air Race show,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,GLOBE,GC 1B,Reciprocating,Personal,0.0,1.0,1.0,0.0,2016
Accident,United States,Airplane,AIRBUS INDUSTRIE,A320 214,Turbo Fan,Unknown,0.0,0.0,1.0,140.0,2016
Accident,United States,Airplane,AIR TRACTOR INC,AT 502,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,182P,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,BEECH,C23,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR20,Reciprocating,Personal,0.0,0.0,0.0,4.0,2016
Accident,United States,Airplane,CESSNA,R182,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR22,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,PIPER,PA 32R,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,BEECH,A36TC,Reciprocating,Personal,4.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA28,Reciprocating,Personal,0.0,1.0,1.0,0.0,2016
Accident,United States,Airplane,CESSNA,R182,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CESSNA,T206H,Reciprocating,Personal,0.0,0.0,0.0,3.0,2016
Accident,France,Airplane,CIRRUS,SR22,Reciprocating,Personal,0.0,0.0,2.0,0.0,2016
Accident,United States,Airplane,VAN B ANTHONY,ZODIAC,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,210,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,Brazil,Airplane,PIPER AIRCRAFT,PA-25-235,Reciprocating,Unknown,0.0,0.0,0.0,0.0,2016
Accident,Norway,Airplane,"PIPER AIRCRAFT, INC.",PA-28R-200,Reciprocating,Unknown,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,NORTH AMERICAN,AT 6,Reciprocating,Business,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,P210N,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,NORTH AMERICAN,AT6,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,Egypt,Airplane,AIRBUS,A320,Turbo Fan,Unknown,66.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,BEECH,D35,Reciprocating,Personal,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,182,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,LUSCOMBE,8,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,PIPER,PA 28-180,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,PIPER,PA 20,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,AERONCA,11AC,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,WACO CLASSIC AIRCRAFT CORP,YMF,Reciprocating,Personal,0.0,1.0,1.0,0.0,2016
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,Argentina,Airplane,VANS,RV7,Reciprocating,Personal,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,BOEING,B75,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,PIPER,PA 18A,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,182,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,JOHN STEVEN CATURIA,REPLICA PA18,Reciprocating,Personal,0.0,2.0,0.0,1.0,2016
Accident,United States,Airplane,CZECH AIRCRAFT WORKS SPOL SRO,SPORTCRUISER,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BEECH,C24R,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,BEECH,A36,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,SIKES,Zenith CH750 STOL,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA18,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,182,Reciprocating,Skydiving,5.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,152,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,BEECH,C23,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,U206G,Reciprocating,Unknown,0.0,0.0,0.0,5.0,2016
Accident,United States,Airplane,RANS,S 5,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,501,Turbo Fan,Executive/corporate,0.0,3.0,0.0,1.0,2016
Accident,United States,Airplane,PIPER,PA 18-150,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,JIHLAVAN AIRPLANES SRO,KP 5 ASA,Reciprocating,Instructional,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,182,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,A185,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CHAMPION,7ECA,Reciprocating,Personal,0.0,0.0,1.0,0.0,2016
Accident,United States,Airplane,HOWELL BOB,HOWELL SPECIAL,Reciprocating,Personal,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,REPUBLIC,P 47D,Reciprocating,Aerial Observation,1.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,402B,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2016
Accident,United States,Airplane,CESSNA,150,Reciprocating,Instructional,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,PIPER,PA 18,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,CHAMPION,AERONCA 7AC,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,DIAMOND AIRCRAFT IND INC,DA 40,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
Accident,United States,Airplane,MOORE JOSEPH O,VARIEZE,Reciprocating,Personal,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,LUSCOMBE,8,Reciprocating,Personal,0.0,1.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,172N,Reciprocating,Instructional,2.0,0.0,0.0,0.0,2016
Accident,United States,Airplane,CESSNA,177,Reciprocating,Personal,0.0,2.0,0.0,0.0,2016
Accident,United States,Airplane,AMERICAN CHAMPION AIRCRAFT,7GCBC,Reciprocating,Personal,0.0,1.0,1.0,0.0,2016
Accident,United States,Airplane,HARRY OAS,Pitts S1C,Reciprocating,Personal,0.0,0.0,0.0,1.0,2016
